#TIME,UID,dx/dt,dy/dt
#TU=60,,,
1389,1133,-110,0
1390,1134,30,-40
1391,1134,30,-50
1392,1136,-30,220
1393,1136,10,120
1394,1138,140,90
1395,1138,70,60
1396,1139,-10,80
1397,1140,130,130
1398,1141,-180,0
1399,1141,-100,0
1400,1141,-100,0
1401,1142,-10,170
1402,1142,-20,90
1403,1143,170,0
1404,1144,-90,10
1405,1145,-10,-60
1406,1146,-100,-70
1407,1146,-40,-50
1408,1146,-50,-30
1409,1146,-50,-30
1410,1146,-70,0
1411,1147,-10,-90
1412,1148,-20,-160
1413,1149,150,-140
1414,1149,80,-70
1415,1152,100,80
1416,1152,50,40
1417,1152,60,30
1418,1153,0,130
1419,1154,0,-200
1420,1156,0,-110
1421,1157,-200,0
1422,1157,-110,0
1423,1158,0,-60
1424,1159,-110,80
1425,1159,-50,50
1426,1159,-60,50
1427,1159,-60,30
1428,1160,-20,-180
1429,1161,0,110
1430,1161,0,100
1431,1161,0,110
1432,1162,-70,60
1433,1163,-20,-140
1434,1163,0,-90
1435,1165,0,-50
1436,1166,0,100
1437,1167,0,-150
1438,1167,0,-80
1439,1167,0,-90
1440,1168,-10,160
1441,1169,-60,-40
1442,1170,0,200
1443,1170,0,100
1444,1170,0,100
1445,1172,30,-100
1446,1174,-80,40
1447,1176,50,-20
1448,1177,-160,0
1449,1177,-80,0
1450,1177,-90,0
1451,1179,20,190
1452,1180,-130,10
1453,1181,-10,-80
1454,1181,-10,-80
1455,1182,80,70
1456,1182,50,40
1457,1183,0,-140
1458,1183,0,-80
1459,1185,30,10
1460,1185,40,40
1461,1185,30,50
1462,1186,80,0
1463,1186,80,0
1464,1187,110,80
1465,1188,-100,20
1466,1190,-70,60
1467,1190,-40,30
1468,1191,0,-70
1469,1191,0,-70
